t,0x,0y,0z,1x,1y,1z
0.75,0.22204987015163816,1.6437754862189633,0.738559034621327,1.0344944153241433,0.8895141222164448,1.7671704957312848
0.7505,0.22236970888825644,1.6431359582356526,0.7390600325909003,1.034174576587525,0.8901536501997553,1.7666694977617117
0.751,0.22268969701202765,1.642496291689631,0.739561219659675,1.0338545884637538,0.8907933167457769,1.766168310692937
0.7515,0.22300983552452983,1.641856485779027,0.7400625970598353,1.0335344499512515,0.891433122656381,1.7656669332927766
0.752,0.22333012543377803,1.6412165396979046,0.7405641660311786,1.0332141600420033,0.8920730687375034,1.7651653643214333
0.7525,0.22365056775424677,1.640576452636264,0.7410659278211384,1.0328937177215345,0.8927131557991438,1.7646636025314735
0.753,0.22397116350689197,1.6399362237800428,0.7415678836848066,1.0325731219688892,0.8933533846553652,1.7641616466678052
0.7535,0.22429191371917231,1.639295852311116,0.7420700348849539,1.0322523717566088,0.893993756124292,1.7636594954676579
0.754,0.22461281942506994,1.6386553374072999,0.7425723826920503,1.031931466050711,0.8946342710281082,1.7631571476605614
0.7545,0.22493388166511072,1.638014678242354,0.7430749283842845,1.0316104038106704,0.8952749301930543,1.7626546019683271
0.755,0.22525510148638364,1.6373738739859847,0.7435776732475827,1.0312891839893974,0.8959157344494235,1.762151857105029
0.7555,0.2255764799425597,1.6367329238038504,0.7440806185756262,1.0309678055332214,0.8965566846315578,1.7616489117769856
0.756,0.22589801809391005,1.636091826857566,0.7445837656698681,1.030646267381871,0.8971977815778424,1.7611457646827438
0.7565,0.22621971700732343,1.6354505823047085,0.745087115839549,1.0303245684684577,0.8978390261306998,1.7606424145130628
